-0.22138727	0.15638594	0.20120786	0.093118615	-0.0908058	-0.00954645	0.15251945	-0.12503219	-0.16796578	-0.19451281	0.0816301	-0.12812264	0.04680827	-0.17294464	0.17063485
-0.17998224	0.13895503	0.20231707	0.08874571	-0.18105198	-0.081467494	0.09760949	-0.18703713	-0.10683359	-0.15697475	0.051073715	-0.09421854	0.1389008	-0.12733276	0.091616705
0.19821182	-0.15816674	-0.16734375	-0.21420263	0.23576845	-0.04226436	-0.17163558	0.18205361	0.22283052	0.18983033	-0.23349938	-0.023087028	-0.20217256	0.25832134	-0.13329284
-0.27858284	0.16190965	0.18642008	0.19202413	-0.10484521	-0.017441224	0.06918629	-0.15961368	-0.12414266	-0.206798	0.15597977	-0.12638466	0.19025068	-0.145572	0.11611779
-0.060614634	0.042264014	0.03373227	0.14867488	-0.024226971	-0.039045665	0.034357328	-0.06102908	-0.072340235	-0.07178602	0.035679404	-0.05553738	0.04160989	-0.043075107	0.17792547
-0.15071617	0.100156374	0.13773273	0.06887511	-0.08205391	0.0031638853	0.13107184	0.008298267	-0.15027604	-0.1116509	0.06927427	-0.14396715	0.12512726	-0.17174304	0.056374434
-0.083078004	0.05918741	0.05775069	0.065557756	-0.076428145	-0.07274762	0.043743737	-0.120089255	-0.08997948	-0.09020157	0.025259975	-0.08180057	0.04353744	-0.011462493	-0.005604867
0.049830765	0.029385706	0.01969209	-0.11216264	0.00041895258	-0.0564895	-0.03545669	-0.051645685	0.038704466	0.022135494	-0.031683262	0.08640617	0.046167903	0.0059359744	-0.10284559
0.1420296	-0.043754615	-0.095605545	-0.03564731	0.12453355	0.061912164	-0.061756354	0.120380044	0.08689049	0.09037747	-0.07720872	0.08804318	-0.038995717	0.10423756	-0.13734974
-0.12777562	0.07561123	0.0841201	0.1340466	-0.16142926	0.024685737	0.111569926	-0.09011382	-0.15242884	-0.10557115	0.09169794	-0.09495832	0.022893673	-0.09605152	0.111348026
-0.15074539	0.11926738	0.21639611	-0.009172441	-0.14357987	0.024546646	0.0731662	-0.16910319	-0.10625002	-0.17894231	0.141873	-0.18314347	0.105748385	-0.24363208	0.1625546
0.025041081	-0.037612975	-0.03591467	0.0146949645	0.010432144	-0.0042497367	0.071771935	-0.054849707	0.056667015	-0.0032620816	-0.016100142	0.022829415	-0.033811804	-0.010487288	0.038863394
-0.17878018	0.10846112	0.13340192	0.13495238	-0.14111535	-0.052820314	0.08716874	-0.0638227	-0.10126639	-0.104687326	0.14995089	-0.027057163	0.08440667	-0.16329114	0.05994513
0.0768664	-0.043949716	-0.007749127	-0.093360774	0.09727708	0.15192474	-0.0149637675	0.05236627	0.086515054	0.07498288	-0.016702894	-0.006391213	-0.029947463	0.052330095	-0.07863522
-0.15492494	0.124923915	0.14850451	0.13987939	-0.2250602	0.038810603	0.002716101	-0.16631564	-0.10694761	-0.10876423	0.025021257	-0.08832412	0.11019755	0.00057670404	0.14537121
-0.10226451	0.10024248	0.104029514	0.074433595	-0.07273759	-0.0243501	-0.0061288443	-0.02858403	-0.15026104	-0.08617705	-0.028874785	-0.023396807	0.060231194	-0.111473575	0.06110255
-0.049762588	-0.0023023393	0.0152165	-0.058532845	-0.012215317	-0.037405796	0.01114323	-0.037966996	-0.09333192	-0.007253904	0.15898512	0.09110589	0.024205206	-0.08293889	0.09174559
-0.12794864	0.12973706	0.14714769	0.09540407	-0.061211564	-0.09296464	0.11148983	-0.024638047	-0.11932899	-0.107424125	0.105677426	0.0048022224	-0.011864377	-0.18328878	0.048964705
-0.10765206	0.14984822	0.12727882	0.19297816	-0.072198115	0.1228019	0.14108291	-0.119893506	-0.10618933	-0.14142296	0.1535082	-0.10950681	0.172327	-0.09138663	0.14739625
-0.0024902925	-0.005776906	0.05842446	0.083358265	-0.038343836	-0.01520619	0.0132784145	0.010082337	0.036432862	-0.010073114	-0.026563969	0.06377727	-0.02454101	-0.058827706	0.012241381
-0.13361073	0.08406071	0.21796058	0.07702204	-0.19252147	-0.103318356	0.0042749047	-0.18225263	-0.130927	-0.10348675	0.054748185	-0.13207899	0.067888476	-0.18104689	0.05323393
0.038491663	-0.05227548	-0.076990016	0.014067849	0.08630257	-0.20670122	-0.020466195	0.07026033	0.012821343	-0.0022265676	-0.026666949	-0.113317944	-0.09467543	0.018781908	-0.07264183
-0.122531615	0.08454187	0.1324372	0.04571941	-0.084078446	0.087614335	0.17594516	-0.06341566	-0.06986773	-0.11597871	0.13659194	-0.18824798	0.12151946	-0.073162995	0.13612825
-0.17804149	0.12374377	0.24212766	0.16107024	-0.20580924	-0.117019765	0.030204063	-0.20082158	-0.17614673	-0.1952593	0.13269895	-0.01190719	0.22061604	-0.084061965	0.21584663
-0.21061213	0.17355466	0.22658503	0.08818531	-0.2462334	0.16057876	-0.01165734	-0.1455393	-0.21651259	-0.24372518	0.19324239	-0.13775618	0.23102885	-0.19952336	0.14236559
0.12595151	-0.15322404	-0.10384717	-0.15118109	0.088886335	0.0341632	-0.03631345	0.009043201	0.11232851	0.09340535	-0.0572915	0.076601356	-0.04665809	0.1139487	-0.07820608
-0.174229	0.15174359	0.1466883	0.10784423	-0.13945855	-0.09063127	0.03205117	-0.098720014	-0.15774797	-0.09994075	0.028386382	-0.13639422	0.18363622	-0.18575983	0.10155889
-0.06706033	0.030002745	0.06707776	-0.011916643	-0.0938941	0.021704061	0.0019328147	-0.089739405	-0.08480317	-0.16756816	0.08522105	0.043230496	-0.0050187022	-0.01606791	0.11666773
-0.09137727	0.122531034	0.07327272	0.021375898	-0.059165467	0.030346341	0.09274722	0.036564406	-0.174453	-0.12262726	0.0810263	0.004870304	0.10622185	-0.09782825	0.16540648
0.04456077	-0.026308808	-0.067461155	-0.105300546	0.0431413	0.04316674	-0.039573133	-0.115565665	0.044033572	0.09559378	-0.10070827	0.016728824	0.061119627	0.02218283	-0.021933634
-0.12003787	0.053498764	0.19177727	0.003920036	-0.11456819	-0.09069741	0.08501245	-0.112108365	-0.09602616	-0.07155475	0.02405444	-0.08494843	0.06922069	-0.13605082	0.1397433
-0.028814875	-0.01973609	0.017332768	-0.10414754	-0.049478397	-0.026643237	-0.14518614	0.019877207	0.044520803	-0.08301556	-0.036773976	0.114320904	0.00022957614	-0.028094433	0.043503255
0.00034364263	-0.03670061	0.010557169	0.023269344	-0.022793928	0.10705175	-0.0061532473	-0.00958861	0.0174058	0.022959039	-0.018909017	0.05024272	0.053654656	0.055455644	0.047663584
0.34926444	-0.29202995	-0.3109125	-0.34354183	0.3325825	-0.056019247	-0.23140515	0.2981278	0.25770193	0.2631652	-0.22517599	0.12628686	-0.25940472	0.28838202	-0.24592502
0.148886	-0.052381564	-0.085596785	-0.07212637	0.103432365	-0.040916156	-0.05434353	0.12950304	0.07146847	0.09526366	-0.07552442	0.062419087	-0.09690218	0.040249735	-0.16835114
-0.17528617	0.098383956	0.15525982	0.11461377	-0.18011552	0.016650148	0.08176202	-0.09636387	-0.1454184	-0.1655009	0.093824476	-0.18382716	0.13998578	-0.19397238	0.14952536
-0.08806288	0.04104377	0.12152611	0.030481592	-0.13983198	0.055892553	-0.06304582	-0.055669103	-0.053817064	-0.05106471	0.09700178	-0.08999381	0.10104666	-0.13469821	0.11948941
0.013592415	0.06653954	0.04830057	0.06604865	-0.010855303	0.012308028	0.028912347	0.0687852	-0.006376738	-0.04540118	-0.0150793195	0.024519706	-0.013946613	-0.05890086	-0.0070870994
-0.28650278	0.15847673	0.19509067	0.020070557	-0.22610275	-0.13456637	0.16025205	-0.13152818	-0.12717581	-0.25748387	0.23286074	-0.066712074	0.18572064	-0.25976	0.109994546
0.19411477	-0.15775234	-0.20011127	-0.14165388	0.16013074	-0.08039256	-0.11881887	0.09393392	0.06311271	0.12840058	-0.08259737	0.083317205	-0.12558228	0.0739027	-0.01839744
0.11855312	-0.04462831	-0.020925794	-0.13973844	0.11809381	0.12347331	-0.076128654	0.08178592	0.100286186	0.0564411	-0.10873193	0.05659519	-0.10305889	0.0335397	-0.012007705
-0.13942018	0.18319973	0.12650202	0.072423	-0.08393713	-0.035221748	0.22485459	-0.16926438	-0.14352831	-0.104676895	0.06744914	-0.039847594	0.12491299	-0.11303539	0.04774466
-0.10392565	0.08747877	0.09794991	-0.028844772	-0.04416052	0.089163005	0.06752362	-0.06258994	-0.08613301	-0.07450668	0.039162494	0.010205003	0.03824242	-0.06427073	0.038132362
0.19726112	-0.096688695	-0.19023438	-0.021655353	0.091047645	-0.0012558721	-0.029222084	0.18700938	0.116167374	0.10741898	-0.1359083	0.1667584	-0.18255702	0.17040928	-0.23755397
0.03667926	0.029207598	0.018835608	-0.007377543	-0.02832342	-0.0021614013	0.10770815	-0.09297461	-0.08878742	-0.028415002	0.015471712	0.03595528	0.04162104	-0.030181719	0.09253806
-0.06886098	0.064734034	0.109472886	0.019980414	-0.021908488	-0.06048692	0.056344017	0.03308943	-0.09535677	0.033255905	0.009396249	-0.013959268	0.09722927	-0.069353364	0.056658827
-0.17322245	0.1417167	0.19156834	0.16110754	-0.20581238	-0.085616246	0.14235109	-0.22937322	-0.21445188	-0.14228004	0.1699511	-0.06638468	0.16847537	-0.17709675	0.11683063
-0.10217239	0.051057518	0.037274472	0.05970461	-0.039884906	-0.05176714	0.01915815	0.021557666	-0.08262685	-0.071680106	0.012072102	-0.061062556	0.061647214	-0.1371784	0.09897452
0.18275595	-0.12439144	-0.21302292	-0.1170772	0.16422552	0.21912716	-0.0023469548	0.1598127	0.10555646	0.21285872	-0.15399925	0.0031621463	-0.13387387	0.082633704	-0.11567832
-0.10173829	0.039841212	0.16028927	0.16397823	-0.10380521	-0.013540837	0.0067463424	-0.10889767	-0.10624878	-0.12108142	0.211535	-0.15418015	0.1416299	-0.19013062	0.028337348
0.11136276	-0.088589765	-0.020178972	-0.08837245	0.04302542	-0.10736704	0.045099024	0.022762306	0.09512186	0.07407098	-0.038288027	-0.022266446	-0.026301157	-0.029623259	-0.07204965
0.18651123	-0.14460139	-0.16580817	-0.0847231	0.2132242	0.0051768227	-0.13661829	0.10818378	0.12758426	0.15339294	-0.16200842	0.080104634	-0.21258216	0.16318491	-0.10332472
0.14461751	-0.098184705	-0.09888211	-0.073069885	0.08950011	-0.10185682	-0.15046084	0.11151407	0.1392546	0.11064408	-0.09791112	0.12979667	-0.09912988	0.039310116	-0.048247032
-0.09610009	0.030211762	0.033790346	0.016225033	-0.050097235	-0.004606745	0.09442582	-0.122425355	-0.014321041	-0.017190427	0.0797328	-0.056920853	0.06452772	-0.0123169795	-0.0021954211
0.041814316	0.030808091	-0.017122824	0.013937573	-0.022722052	-0.0844852	-0.007990688	-0.110441536	-0.0024705362	-0.06535236	0.07919461	-0.03648114	-0.0033120653	0.05473954	0.072675966
0.22118674	-0.079333685	-0.13069108	-0.08532256	0.13778487	0.122763574	-0.06267465	0.16345558	0.16097677	0.1698643	-0.25637603	0.103085585	-0.12524858	0.08092079	-0.13985081
-0.07749398	0.0716981	0.1207927	0.043358706	-0.033388823	-0.009257796	0.016130393	-0.123905964	-0.07073859	-0.048203677	0.014536361	-0.06949119	-0.029808935	-0.042772375	0.13468829
